id,name_en,name_ja,base_stat_total,hp,attack,defense,special-attack,special-defense,speed,types,sprite_url,generation,evolution_stage,is_legendary,is_mythical
826,orbeetle,イオルブ,505,60,45,110,80,120,90,"bug,psychic",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/826.png,generation-viii,2,False,False
827,nickit,クスネ,245,40,28,28,47,52,50,dark,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/827.png,generation-viii,0,False,False
828,thievul,フォクスライ,455,70,58,58,87,92,90,dark,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/828.png,generation-viii,1,False,False
829,gossifleur,ヒメンカ,250,40,40,60,40,60,10,grass,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/829.png,generation-viii,0,False,False
830,eldegoss,ワタシラガ,460,60,50,90,80,120,60,grass,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/830.png,generation-viii,1,False,False
831,wooloo,ウールー,270,42,40,55,40,45,48,normal,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/831.png,generation-viii,0,False,False
832,dubwool,バイウールー,490,72,80,100,60,90,88,normal,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/832.png,generation-viii,1,False,False
833,chewtle,カムカメ,284,50,64,50,38,38,44,water,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/833.png,generation-viii,0,False,False
834,drednaw,カジリガメ,485,90,115,90,48,68,74,"water,rock",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/834.png,generation-viii,1,False,False
835,yamper,ワンパチ,270,59,45,50,40,50,26,electric,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/835.png,generation-viii,0,False,False
836,boltund,パルスワン,490,69,90,60,90,60,121,electric,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/836.png,generation-viii,1,False,False
837,rolycoly,タンドン,240,30,40,50,40,50,30,rock,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/837.png,generation-viii,0,False,False
838,carkol,トロッゴン,410,80,60,90,60,70,50,"rock,fire",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/838.png,generation-viii,1,False,False
839,coalossal,セキタンザン,510,110,80,120,80,90,30,"rock,fire",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/839.png,generation-viii,2,False,False
840,applin,カジッチュ,260,40,40,80,40,40,20,"grass,dragon",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/840.png,generation-viii,0,False,False
841,flapple,アップリュー,485,70,110,80,95,60,70,"grass,dragon",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/841.png,generation-viii,1,False,False
842,appletun,タルップル,485,110,85,80,100,80,30,"grass,dragon",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/842.png,generation-viii,1,False,False
843,silicobra,スナヘビ,315,52,57,75,35,50,46,ground,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/843.png,generation-viii,0,False,False
844,sandaconda,サダイジャ,510,72,107,125,65,70,71,ground,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/844.png,generation-viii,1,False,False
845,cramorant,ウッウ,475,70,85,55,85,95,85,"flying,water",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/845.png,generation-viii,0,False,False
846,arrokuda,サシカマス,280,41,63,40,40,30,66,water,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/846.png,generation-viii,0,False,False
847,barraskewda,カマスジョー,490,61,123,60,60,50,136,water,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/847.png,generation-viii,1,False,False
848,toxel,エレズン,242,40,38,35,54,35,40,"electric,poison",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/848.png,generation-viii,0,False,False
849,toxtricity-amped,ストリンダー,502,75,98,70,114,70,75,"electric,poison",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/849.png,generation-viii,-1,False,False
850,sizzlipede,ヤクデ,305,50,65,45,50,50,45,"fire,bug",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/850.png,generation-viii,0,False,False
851,centiskorch,マルヤクデ,525,100,115,65,90,90,65,"fire,bug",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/851.png,generation-viii,1,False,False
852,clobbopus,タタッコ,310,50,68,60,50,50,32,fighting,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/852.png,generation-viii,0,False,False
853,grapploct,オトスパス,480,80,118,90,70,80,42,fighting,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/853.png,generation-viii,1,False,False
854,sinistea,ヤバチャ,308,40,45,45,74,54,50,ghost,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/854.png,generation-viii,0,False,False
855,polteageist,ポットデス,508,60,65,65,134,114,70,ghost,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/855.png,generation-viii,1,False,False
856,hatenna,ミブリム,265,42,30,45,56,53,39,psychic,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/856.png,generation-viii,0,False,False
857,hattrem,テブリム,370,57,40,65,86,73,49,psychic,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/857.png,generation-viii,1,False,False
858,hatterene,ブリムオン,510,57,90,95,136,103,29,"psychic,fairy",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/858.png,generation-viii,2,False,False
859,impidimp,ベロバー,265,45,45,30,55,40,50,"dark,fairy",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/859.png,generation-viii,0,False,False
860,morgrem,ギモー,370,65,60,45,75,55,70,"dark,fairy",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/860.png,generation-viii,1,False,False
861,grimmsnarl,オーロンゲ,510,95,120,65,95,75,60,"dark,fairy",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/861.png,generation-viii,2,False,False
862,obstagoon,タチフサグマ,520,93,90,101,60,81,95,"dark,normal",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/862.png,generation-viii,2,False,False
863,perrserker,ニャイキング,440,70,110,100,50,60,50,steel,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/863.png,generation-viii,1,False,False
864,cursola,サニゴーン,510,60,95,50,145,130,30,ghost,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/864.png,generation-viii,1,False,False
865,sirfetchd,ネギガナイト,507,62,135,95,68,82,65,fighting,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/865.png,generation-viii,1,False,False
866,mr-rime,バリコオル,520,80,85,75,110,100,70,"ice,psychic",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/866.png,generation-viii,2,False,False
867,runerigus,デスバーン,483,58,95,145,50,105,30,"ground,ghost",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/867.png,generation-viii,1,False,False
868,milcery,マホミル,270,45,40,40,50,61,34,fairy,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/868.png,generation-viii,0,False,False
869,alcremie,マホイップ,495,65,60,75,110,121,64,fairy,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/869.png,generation-viii,1,False,False
870,falinks,タイレーツ,470,65,100,100,70,60,75,fighting,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/870.png,generation-viii,0,False,False
871,pincurchin,バチンウニ,435,48,101,95,91,85,15,electric,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/871.png,generation-viii,0,False,False
872,snom,ユキハミ,185,30,25,35,45,30,20,"ice,bug",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/872.png,generation-viii,0,False,False
873,frosmoth,モスノウ,475,70,65,60,125,90,65,"ice,bug",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/873.png,generation-viii,1,False,False
874,stonjourner,イシヘンジン,470,100,125,135,20,20,70,rock,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/874.png,generation-viii,0,False,False
875,eiscue-ice,コオリッポ,470,75,80,110,65,90,50,ice,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/875.png,generation-viii,-1,False,False
876,indeedee-male,イエッサン,475,60,65,55,105,95,95,"psychic,normal",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/876.png,generation-viii,-1,False,False
877,morpeko-full-belly,モルペコ,436,58,95,58,70,58,97,"electric,dark",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/877.png,generation-viii,-1,False,False
878,cufant,ゾウドウ,330,72,80,49,40,49,40,steel,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/878.png,generation-viii,0,False,False
879,copperajah,ダイオウドウ,500,122,130,69,80,69,30,steel,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/879.png,generation-viii,1,False,False
880,dracozolt,パッチラゴン,505,90,100,90,80,70,75,"electric,dragon",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/880.png,generation-viii,0,False,False
881,arctozolt,パッチルドン,505,90,100,90,90,80,55,"electric,ice",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/881.png,generation-viii,0,False,False
882,dracovish,ウオノラゴン,505,90,90,100,70,80,75,"water,dragon",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/882.png,generation-viii,0,False,False
883,arctovish,ウオチルドン,505,90,90,100,80,90,55,"water,ice",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/883.png,generation-viii,0,False,False
884,duraludon,ジュラルドン,535,70,95,115,120,50,85,"steel,dragon",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/884.png,generation-viii,0,False,False
885,dreepy,ドラメシヤ,270,28,60,30,40,30,82,"dragon,ghost",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/885.png,generation-viii,0,False,False
886,drakloak,ドロンチ,410,68,80,50,60,50,102,"dragon,ghost",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/886.png,generation-viii,1,False,False
887,dragapult,ドラパルト,600,88,120,75,100,75,142,"dragon,ghost",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/887.png,generation-viii,2,False,False
888,zacian,ザシアン,660,92,120,115,80,115,138,fairy,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/888.png,generation-viii,0,True,False
889,zamazenta,ザマゼンタ,660,92,120,115,80,115,138,fighting,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/889.png,generation-viii,0,True,False
890,eternatus,ムゲンダイナ,690,140,85,95,145,95,130,"poison,dragon",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/890.png,generation-viii,0,True,False
891,kubfu,ダクマ,385,60,90,60,53,50,72,fighting,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/891.png,generation-viii,0,True,False
892,urshifu-single-strike,ウーラオス,550,100,130,100,63,60,97,"fighting,dark",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/892.png,generation-viii,-1,True,False
893,zarude,ザルード,600,105,120,105,70,95,105,"dark,grass",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/893.png,generation-viii,0,False,True
894,regieleki,レジエレキ,580,80,100,50,100,50,200,electric,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/894.png,generation-viii,0,True,False
895,regidrago,レジドラゴ,580,200,100,50,100,50,80,dragon,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/895.png,generation-viii,0,True,False
896,glastrier,ブリザポス,580,100,145,130,65,110,30,ice,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/896.png,generation-viii,0,True,False
897,spectrier,レイスポス,580,100,65,60,145,80,130,ghost,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/897.png,generation-viii,0,True,False
898,calyrex,バドレックス,500,100,80,80,80,80,80,"psychic,grass",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/898.png,generation-viii,0,True,False
899,wyrdeer,アヤシシ,525,103,105,72,105,75,65,"normal,psychic",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/899.png,generation-viii,1,False,False
900,kleavor,バサギリ,500,70,135,95,45,70,85,"bug,rock",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/900.png,generation-viii,1,False,False
901,ursaluna,ガチグマ,550,130,140,105,45,80,50,"ground,normal",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/901.png,generation-viii,2,False,False
902,basculegion-male,イダイトウ,530,120,112,65,80,75,78,"water,ghost",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/902.png,generation-viii,-1,False,False
903,sneasler,オオニューラ,510,80,130,60,40,80,120,"fighting,poison",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/903.png,generation-viii,1,False,False
904,overqwil,ハリーマン,510,85,115,95,65,65,85,"dark,poison",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/904.png,generation-viii,1,False,False
905,enamorus-incarnate,ラブトロス,580,74,115,70,135,80,106,"fairy,flying",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/905.png,generation-viii,-1,True,False
906,sprigatito,ニャオハ,310,40,61,54,45,45,65,grass,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/906.png,generation-ix,0,False,False
907,floragato,ニャローテ,410,61,80,63,60,63,83,grass,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/907.png,generation-ix,1,False,False
908,meowscarada,マスカーニャ,530,76,110,70,81,70,123,"grass,dark",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/908.png,generation-ix,2,False,False
909,fuecoco,ホゲータ,310,67,45,59,63,40,36,fire,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/909.png,generation-ix,0,False,False
910,crocalor,アチゲータ,411,81,55,78,90,58,49,fire,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/910.png,generation-ix,1,False,False
911,skeledirge,ラウドボーン,530,104,75,100,110,75,66,"fire,ghost",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/911.png,generation-ix,2,False,False
912,quaxly,クワッス,310,55,65,45,50,45,50,water,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/912.png,generation-ix,0,False,False
913,quaxwell,ウェルカモ,410,70,85,65,65,60,65,water,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/913.png,generation-ix,1,False,False
914,quaquaval,ウェーニバル,530,85,120,80,85,75,85,"water,fighting",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/914.png,generation-ix,2,False,False
915,lechonk,グルトン,254,54,45,40,35,45,35,normal,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/915.png,generation-ix,0,False,False
916,oinkologne-male,パフュートン,489,110,100,75,59,80,65,normal,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/916.png,generation-ix,-1,False,False
917,tarountula,タマンチュラ,210,35,41,45,29,40,20,bug,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/917.png,generation-ix,0,False,False
918,spidops,ワナイダー,404,60,79,92,52,86,35,bug,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/918.png,generation-ix,1,False,False
919,nymble,マメバッタ,210,33,46,40,21,25,45,bug,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/919.png,generation-ix,0,False,False
920,lokix,エクスレッグ,450,71,102,78,52,55,92,"bug,dark",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/920.png,generation-ix,1,False,False
921,pawmi,パモ,240,45,50,20,40,25,60,electric,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/921.png,generation-ix,0,False,False
922,pawmo,パモット,350,60,75,40,50,40,85,"electric,fighting",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/922.png,generation-ix,1,False,False
923,pawmot,パーモット,490,70,115,70,70,60,105,"electric,fighting",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/923.png,generation-ix,2,False,False
924,tandemaus,ワッカネズミ,305,50,50,45,40,45,75,normal,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/924.png,generation-ix,0,False,False
925,maushold-family-of-four,イッカネズミ,470,74,75,70,65,75,111,normal,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/925.png,generation-ix,-1,False,False
926,fidough,パピモッチ,312,37,55,70,30,55,65,fairy,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/926.png,generation-ix,0,False,False
927,dachsbun,バウッツェル,477,57,80,115,50,80,95,fairy,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/927.png,generation-ix,1,False,False
928,smoliv,ミニーブ,260,41,35,45,58,51,30,"grass,normal",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/928.png,generation-ix,0,False,False
929,dolliv,オリーニョ,354,52,53,60,78,78,33,"grass,normal",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/929.png,generation-ix,1,False,False
930,arboliva,オリーヴァ,510,78,69,90,125,109,39,"grass,normal",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/930.png,generation-ix,2,False,False
931,squawkabilly-green-plumage,イキリンコ,417,82,96,51,45,51,92,"normal,flying",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/931.png,generation-ix,-1,False,False
932,nacli,コジオ,280,55,55,75,35,35,25,rock,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/932.png,generation-ix,0,False,False
933,naclstack,ジオヅム,355,60,60,100,35,65,35,rock,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/933.png,generation-ix,1,False,False
934,garganacl,キョジオーン,500,100,100,130,45,90,35,rock,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/934.png,generation-ix,2,False,False
935,charcadet,カルボウ,255,40,50,40,50,40,35,fire,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/935.png,generation-ix,0,False,False
936,armarouge,グレンアルマ,525,85,60,100,125,80,75,"fire,psychic",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/936.png,generation-ix,1,False,False
937,ceruledge,ソウブレイズ,525,75,125,80,60,100,85,"fire,ghost",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/937.png,generation-ix,1,False,False
938,tadbulb,ズピカ,272,61,31,41,59,35,45,electric,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/938.png,generation-ix,0,False,False
939,bellibolt,ハラバリー,495,109,64,91,103,83,45,electric,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/939.png,generation-ix,1,False,False
940,wattrel,カイデン,280,40,40,35,55,40,70,"electric,flying",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/940.png,generation-ix,0,False,False
941,kilowattrel,タイカイデン,490,70,70,60,105,60,125,"electric,flying",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/941.png,generation-ix,1,False,False
942,maschiff,オラチフ,340,60,78,60,40,51,51,dark,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/942.png,generation-ix,0,False,False
943,mabosstiff,マフィティフ,505,80,120,90,60,70,85,dark,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/943.png,generation-ix,1,False,False
944,shroodle,シルシュルー,290,40,65,35,40,35,75,"poison,normal",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/944.png,generation-ix,0,False,False
945,grafaiai,タギングル,485,63,95,65,80,72,110,"poison,normal",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/945.png,generation-ix,1,False,False
946,bramblin,アノクサ,275,40,65,30,45,35,60,"grass,ghost",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/946.png,generation-ix,0,False,False
947,brambleghast,アノホラグサ,480,55,115,70,80,70,90,"grass,ghost",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/947.png,generation-ix,1,False,False
948,toedscool,ノノクラゲ,335,40,40,35,50,100,70,"ground,grass",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/948.png,generation-ix,0,False,False
949,toedscruel,リククラゲ,515,80,70,65,80,120,100,"ground,grass",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/949.png,generation-ix,1,False,False
950,klawf,ガケガニ,450,70,100,115,35,55,75,rock,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/950.png,generation-ix,0,False,False
951,capsakid,カプサイジ,304,50,62,40,62,40,50,grass,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/951.png,generation-ix,0,False,False
952,scovillain,スコヴィラン,486,65,108,65,108,65,75,"grass,fire",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/952.png,generation-ix,1,False,False
953,rellor,シガロコ,270,41,50,60,31,58,30,bug,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/953.png,generation-ix,0,False,False
954,rabsca,ベラカス,470,75,50,85,115,100,45,"bug,psychic",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/954.png,generation-ix,1,False,False
955,flittle,ヒラヒナ,255,30,35,30,55,30,75,psychic,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/955.png,generation-ix,0,False,False
956,espathra,クエスパトラ,481,95,60,60,101,60,105,psychic,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/956.png,generation-ix,1,False,False
957,tinkatink,カヌチャン,297,50,45,45,35,64,58,"fairy,steel",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/957.png,generation-ix,0,False,False
958,tinkatuff,ナカヌチャン,380,65,55,55,45,82,78,"fairy,steel",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/958.png,generation-ix,1,False,False
959,tinkaton,デカヌチャン,506,85,75,77,70,105,94,"fairy,steel",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/959.png,generation-ix,2,False,False
960,wiglett,ウミディグダ,245,10,55,25,35,25,95,water,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/960.png,generation-ix,0,False,False
961,wugtrio,ウミトリオ,425,35,100,50,50,70,120,water,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/961.png,generation-ix,1,False,False
962,bombirdier,オトシドリ,485,70,103,85,60,85,82,"flying,dark",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/962.png,generation-ix,0,False,False
963,finizen,ナミイルカ,315,70,45,40,45,40,75,water,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/963.png,generation-ix,0,False,False
964,palafin-zero,イルカマン,457,100,70,72,53,62,100,water,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/964.png,generation-ix,-1,False,False
965,varoom,ブロロン,300,45,70,63,30,45,47,"steel,poison",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/965.png,generation-ix,0,False,False
966,revavroom,ブロロローム,500,80,119,90,54,67,90,"steel,poison",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/966.png,generation-ix,1,False,False
967,cyclizar,モトトカゲ,501,70,95,65,85,65,121,"dragon,normal",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/967.png,generation-ix,0,False,False
968,orthworm,ミミズズ,480,70,85,145,60,55,65,steel,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/968.png,generation-ix,0,False,False
969,glimmet,キラーメ,350,48,35,42,105,60,60,"rock,poison",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/969.png,generation-ix,0,False,False
970,glimmora,キラフロル,525,83,55,90,130,81,86,"rock,poison",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/970.png,generation-ix,1,False,False
971,greavard,ボチ,290,50,61,60,30,55,34,ghost,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/971.png,generation-ix,0,False,False
972,houndstone,ハカドッグ,488,72,101,100,50,97,68,ghost,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/972.png,generation-ix,1,False,False
973,flamigo,カラミンゴ,500,82,115,74,75,64,90,"flying,fighting",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/973.png,generation-ix,0,False,False
974,cetoddle,アルクジラ,334,108,68,45,30,40,43,ice,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/974.png,generation-ix,0,False,False
975,cetitan,ハルクジラ,521,170,113,65,45,55,73,ice,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/975.png,generation-ix,1,False,False
976,veluza,ミガルーサ,478,90,102,73,78,65,70,"water,psychic",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/976.png,generation-ix,0,False,False
977,dondozo,ヘイラッシャ,530,150,100,115,65,65,35,water,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/977.png,generation-ix,0,False,False
978,tatsugiri-curly,シャリタツ,475,68,50,60,120,95,82,"dragon,water",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/978.png,generation-ix,-1,False,False
979,annihilape,コノヨザル,535,110,115,80,50,90,90,"fighting,ghost",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/979.png,generation-ix,2,False,False
980,clodsire,ドオー,430,130,75,60,45,100,20,"poison,ground",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/980.png,generation-ix,1,False,False
981,farigiraf,リキキリン,520,120,90,70,110,70,60,"normal,psychic",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/981.png,generation-ix,1,False,False
982,dudunsparce-two-segment,ノココッチ,520,125,100,80,85,75,55,normal,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/982.png,generation-ix,-1,False,False
983,kingambit,ドドゲザン,550,100,135,120,60,85,50,"dark,steel",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/983.png,generation-ix,2,False,False
984,great-tusk,イダイナキバ,570,115,131,131,53,53,87,"ground,fighting",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/984.png,generation-ix,0,False,False
985,scream-tail,サケブシッポ,570,115,65,99,65,115,111,"fairy,psychic",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/985.png,generation-ix,0,False,False
986,brute-bonnet,アラブルタケ,570,111,127,99,79,99,55,"grass,dark",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/986.png,generation-ix,0,False,False
987,flutter-mane,ハバタクカミ,570,55,55,55,135,135,135,"ghost,fairy",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/987.png,generation-ix,0,False,False
